type,category,vacancy_type,vacancy,lastupdate,time of api
P,HOURLY,A,12,2021-05-01 17:43:03,2021-05-01 17:45:00+00:00
P,HOURLY,A,19,2021-05-01 17:57:05,2021-05-01 18:00:00+00:00
P,HOURLY,A,17,2021-05-01 18:13:04,2021-05-01 18:15:00+00:00
P,HOURLY,A,18,2021-05-01 18:27:03,2021-05-01 18:30:00+00:00
P,HOURLY,A,5,2021-05-01 18:41:04,2021-05-01 18:45:00+00:00
P,HOURLY,A,0,2021-05-01 18:57:04,2021-05-01 19:00:00+00:00
P,HOURLY,A,0,2021-05-01 19:11:05,2021-05-01 19:15:00+00:00
P,HOURLY,A,0,2021-05-01 19:27:03,2021-05-01 19:30:00+00:00
P,HOURLY,A,1,2021-05-01 19:43:03,2021-05-01 19:45:00+00:00
P,HOURLY,A,3,2021-05-01 19:57:03,2021-05-01 20:00:00+00:00
P,HOURLY,A,14,2021-05-01 20:27:04,2021-05-01 20:30:00+00:00
P,HOURLY,A,24,2021-05-01 20:41:04,2021-05-01 20:45:00+00:00
P,HOURLY,A,41,2021-05-01 20:57:03,2021-05-01 21:00:00+00:00
P,HOURLY,A,51,2021-05-01 21:11:04,2021-05-01 21:15:00+00:00
P,HOURLY,A,66,2021-05-01 21:27:04,2021-05-01 21:30:00+00:00
P,HOURLY,A,80,2021-05-01 21:43:04,2021-05-01 21:45:00+00:00
P,HOURLY,A,97,2021-05-01 21:57:04,2021-05-01 22:00:00+00:00
P,HOURLY,A,113,2021-05-01 22:11:04,2021-05-01 22:15:00+00:00
P,HOURLY,A,127,2021-05-01 22:27:08,2021-05-01 22:30:00+00:00
P,HOURLY,A,128,2021-05-01 22:41:04,2021-05-01 22:45:00+00:00
P,HOURLY,A,131,2021-05-01 22:57:04,2021-05-01 23:00:00+00:00
P,HOURLY,A,135,2021-05-01 23:11:04,2021-05-01 23:15:00+00:00
P,HOURLY,A,136,2021-05-01 23:27:03,2021-05-01 23:30:00+00:00
P,HOURLY,A,136,2021-05-01 23:43:04,2021-05-01 23:45:00+00:00
P,HOURLY,A,136,2021-05-01 23:55:03,2021-05-02 00:00:00+00:00
P,HOURLY,A,137,2021-05-02 00:13:03,2021-05-02 00:15:00+00:00
P,HOURLY,A,137,2021-05-02 00:27:04,2021-05-02 00:30:00+00:00
P,HOURLY,A,137,2021-05-02 00:43:15,2021-05-02 00:45:00+00:00
P,HOURLY,A,137,2021-05-02 00:57:04,2021-05-02 01:00:00+00:00
P,HOURLY,A,137,2021-05-02 01:11:13,2021-05-02 01:15:00+00:00
P,HOURLY,A,137,2021-05-02 01:27:04,2021-05-02 01:30:00+00:00
P,HOURLY,A,137,2021-05-02 01:41:03,2021-05-02 01:45:00+00:00
P,HOURLY,A,137,2021-05-02 01:57:03,2021-05-02 02:00:00+00:00
P,HOURLY,A,137,2021-05-02 02:13:03,2021-05-02 02:15:00+00:00
P,HOURLY,A,137,2021-05-02 02:27:04,2021-05-02 02:30:00+00:00
P,HOURLY,A,137,2021-05-02 02:41:04,2021-05-02 02:45:00+00:00
P,HOURLY,A,137,2021-05-02 02:57:04,2021-05-02 03:00:00+00:00
P,HOURLY,A,137,2021-05-02 03:11:03,2021-05-02 03:15:00+00:00
P,HOURLY,A,137,2021-05-02 03:27:03,2021-05-02 03:30:00+00:00
P,HOURLY,A,137,2021-05-02 03:43:04,2021-05-02 03:45:00+00:00
P,HOURLY,A,137,2021-05-02 03:57:03,2021-05-02 04:00:00+00:00
P,HOURLY,A,137,2021-05-02 04:13:04,2021-05-02 04:15:00+00:00
P,HOURLY,A,137,2021-05-02 04:27:04,2021-05-02 04:30:00+00:00
P,HOURLY,A,137,2021-05-02 04:43:04,2021-05-02 04:45:00+00:00
P,HOURLY,A,137,2021-05-02 04:57:03,2021-05-02 05:00:00+00:00
P,HOURLY,A,137,2021-05-02 05:13:03,2021-05-02 05:15:00+00:00
P,HOURLY,A,137,2021-05-02 05:27:03,2021-05-02 05:30:00+00:00
P,HOURLY,A,137,2021-05-02 05:43:03,2021-05-02 05:45:00+00:00
P,HOURLY,A,137,2021-05-02 05:57:03,2021-05-02 06:00:00+00:00
P,HOURLY,A,137,2021-05-02 06:13:03,2021-05-02 06:15:00+00:00
P,HOURLY,A,137,2021-05-02 06:27:03,2021-05-02 06:30:00+00:00
P,HOURLY,A,137,2021-05-02 06:43:03,2021-05-02 06:45:00+00:00
P,HOURLY,A,137,2021-05-02 06:57:03,2021-05-02 07:00:00+00:00
P,HOURLY,A,137,2021-05-02 07:13:03,2021-05-02 07:15:00+00:00
P,HOURLY,A,137,2021-05-02 07:27:04,2021-05-02 07:30:00+00:00
P,HOURLY,A,137,2021-05-02 07:41:03,2021-05-02 07:45:00+00:00
P,HOURLY,A,137,2021-05-02 07:57:04,2021-05-02 08:00:00+00:00
P,HOURLY,A,135,2021-05-02 08:11:03,2021-05-02 08:15:00+00:00
P,HOURLY,A,134,2021-05-02 08:27:03,2021-05-02 08:30:00+00:00
P,HOURLY,A,133,2021-05-02 08:41:04,2021-05-02 08:45:00+00:00
P,HOURLY,A,131,2021-05-02 08:57:04,2021-05-02 09:00:00+00:00
P,HOURLY,A,128,2021-05-02 09:13:03,2021-05-02 09:15:00+00:00
P,HOURLY,A,126,2021-05-02 09:27:04,2021-05-02 09:30:00+00:00
P,HOURLY,A,126,2021-05-02 09:41:04,2021-05-02 09:45:00+00:00
P,HOURLY,A,113,2021-05-02 10:13:03,2021-05-02 10:15:00+00:00
P,HOURLY,A,105,2021-05-02 10:27:03,2021-05-02 10:30:00+00:00
P,HOURLY,A,97,2021-05-02 10:41:03,2021-05-02 10:45:00+00:00
P,HOURLY,A,69,2021-05-02 10:57:04,2021-05-02 11:00:00+00:00
P,HOURLY,A,60,2021-05-02 11:13:04,2021-05-02 11:15:00+00:00
P,HOURLY,A,46,2021-05-02 11:27:04,2021-05-02 11:30:00+00:00
P,HOURLY,A,27,2021-05-02 11:43:05,2021-05-02 11:45:00+00:00
P,HOURLY,A,14,2021-05-02 11:57:03,2021-05-02 12:00:00+00:00
P,HOURLY,A,0,2021-05-02 12:13:04,2021-05-02 12:15:00+00:00
P,HOURLY,A,0,2021-05-02 12:27:04,2021-05-02 12:30:00+00:00
P,HOURLY,A,0,2021-05-02 12:41:04,2021-05-02 12:45:00+00:00
P,HOURLY,A,0,2021-05-02 12:57:03,2021-05-02 13:00:00+00:00
P,HOURLY,A,0,2021-05-02 13:13:04,2021-05-02 13:15:00+00:00
P,HOURLY,A,1,2021-05-02 13:27:04,2021-05-02 13:30:00+00:00
P,HOURLY,A,0,2021-05-02 13:41:03,2021-05-02 13:45:00+00:00
P,HOURLY,A,3,2021-05-02 13:57:03,2021-05-02 14:00:00+00:00
P,HOURLY,A,2,2021-05-02 14:11:09,2021-05-02 14:15:00+00:00
P,HOURLY,A,5,2021-05-02 14:27:03,2021-05-02 14:30:00+00:00
P,HOURLY,A,5,2021-05-02 14:41:03,2021-05-02 14:45:00+00:00
P,HOURLY,A,9,2021-05-02 14:57:04,2021-05-02 15:00:00+00:00
P,HOURLY,A,20,2021-05-02 15:13:04,2021-05-02 15:15:00+00:00
P,HOURLY,A,21,2021-05-02 15:27:04,2021-05-02 15:30:00+00:00
P,HOURLY,A,23,2021-05-02 15:43:03,2021-05-02 15:45:00+00:00
P,HOURLY,A,32,2021-05-02 15:57:03,2021-05-02 16:00:00+00:00
P,HOURLY,A,31,2021-05-02 16:11:04,2021-05-02 16:15:00+00:00
P,HOURLY,A,34,2021-05-02 16:27:04,2021-05-02 16:30:00+00:00
P,HOURLY,A,39,2021-05-02 16:43:04,2021-05-02 16:45:00+00:00
P,HOURLY,A,40,2021-05-02 16:57:03,2021-05-02 17:00:00+00:00
P,HOURLY,A,43,2021-05-02 17:11:03,2021-05-02 17:15:00+00:00
P,HOURLY,A,43,2021-05-02 17:27:03,2021-05-02 17:30:00+00:00
P,HOURLY,A,42,2021-05-02 17:41:04,2021-05-02 17:45:00+00:00
P,HOURLY,A,37,2021-05-02 17:57:03,2021-05-02 18:00:00+00:00
P,HOURLY,A,19,2021-05-02 18:13:04,2021-05-02 18:15:00+00:00
P,HOURLY,A,7,2021-05-02 18:27:04,2021-05-02 18:30:00+00:00
P,HOURLY,A,0,2021-05-02 18:41:04,2021-05-02 18:45:00+00:00
P,HOURLY,A,0,2021-05-02 18:57:03,2021-05-02 19:00:00+00:00
P,HOURLY,A,0,2021-05-02 19:13:03,2021-05-02 19:15:00+00:00
P,HOURLY,A,0,2021-05-02 19:27:03,2021-05-02 19:30:00+00:00
P,HOURLY,A,1,2021-05-02 19:41:03,2021-05-02 19:45:00+00:00
P,HOURLY,A,1,2021-05-02 19:57:04,2021-05-02 20:00:00+00:00
P,HOURLY,A,11,2021-05-02 20:11:04,2021-05-02 20:15:00+00:00
P,HOURLY,A,19,2021-05-02 20:27:04,2021-05-02 20:30:00+00:00
P,HOURLY,A,34,2021-05-02 20:43:03,2021-05-02 20:45:00+00:00
P,HOURLY,A,53,2021-05-02 20:57:03,2021-05-02 21:00:00+00:00
P,HOURLY,A,69,2021-05-02 21:11:04,2021-05-02 21:15:00+00:00
P,HOURLY,A,85,2021-05-02 21:27:04,2021-05-02 21:30:00+00:00
P,HOURLY,A,104,2021-05-02 21:41:04,2021-05-02 21:45:00+00:00
P,HOURLY,A,114,2021-05-02 21:57:21,2021-05-02 22:00:00+00:00
P,HOURLY,A,127,2021-05-02 22:11:04,2021-05-02 22:15:00+00:00
P,HOURLY,A,132,2021-05-02 22:27:04,2021-05-02 22:30:00+00:00
P,HOURLY,A,134,2021-05-02 22:41:04,2021-05-02 22:45:00+00:00
P,HOURLY,A,137,2021-05-02 22:57:03,2021-05-02 23:00:00+00:00
P,HOURLY,A,137,2021-05-02 23:11:04,2021-05-02 23:15:00+00:00
P,HOURLY,A,137,2021-05-02 23:27:03,2021-05-02 23:30:00+00:00
P,HOURLY,A,137,2021-05-02 23:43:03,2021-05-02 23:45:00+00:00
P,HOURLY,A,137,2021-05-02 23:57:04,2021-05-03 00:00:00+00:00
P,HOURLY,A,137,2021-05-03 00:13:04,2021-05-03 00:15:00+00:00
P,HOURLY,A,137,2021-05-03 00:27:04,2021-05-03 00:30:00+00:00
P,HOURLY,A,137,2021-05-03 00:41:04,2021-05-03 00:45:00+00:00
P,HOURLY,A,137,2021-05-03 00:57:07,2021-05-03 01:00:00+00:00
P,HOURLY,A,137,2021-05-03 01:13:03,2021-05-03 01:15:00+00:00
P,HOURLY,A,137,2021-05-03 01:27:03,2021-05-03 01:30:00+00:00
P,HOURLY,A,137,2021-05-03 01:43:03,2021-05-03 01:45:00+00:00
P,HOURLY,A,137,2021-05-03 01:57:08,2021-05-03 02:00:00+00:00
P,HOURLY,A,137,2021-05-03 02:13:04,2021-05-03 02:15:00+00:00
P,HOURLY,A,137,2021-05-03 02:27:03,2021-05-03 02:30:00+00:00
P,HOURLY,A,137,2021-05-03 02:43:06,2021-05-03 02:45:00+00:00
P,HOURLY,A,137,2021-05-03 02:57:03,2021-05-03 03:00:00+00:00
P,HOURLY,A,137,2021-05-03 03:13:03,2021-05-03 03:15:00+00:00
P,HOURLY,A,137,2021-05-03 03:27:05,2021-05-03 03:30:00+00:00
P,HOURLY,A,137,2021-05-03 03:41:04,2021-05-03 03:45:00+00:00
P,HOURLY,A,137,2021-05-03 03:57:05,2021-05-03 04:00:00+00:00
P,HOURLY,A,137,2021-05-03 04:27:04,2021-05-03 04:30:00+00:00
P,HOURLY,A,137,2021-05-03 04:41:04,2021-05-03 04:45:00+00:00
P,HOURLY,A,137,2021-05-03 05:27:03,2021-05-03 05:30:00+00:00
P,HOURLY,A,137,2021-05-03 05:43:03,2021-05-03 05:45:00+00:00
P,HOURLY,A,137,2021-05-03 05:57:03,2021-05-03 06:00:00+00:00
P,HOURLY,A,137,2021-05-03 06:13:06,2021-05-03 06:15:00+00:00
P,HOURLY,A,137,2021-05-03 06:27:03,2021-05-03 06:30:00+00:00
P,HOURLY,A,137,2021-05-03 06:43:04,2021-05-03 06:45:00+00:00
P,HOURLY,A,137,2021-05-03 06:57:03,2021-05-03 07:00:00+00:00
P,HOURLY,A,137,2021-05-03 07:13:03,2021-05-03 07:15:00+00:00
P,HOURLY,A,137,2021-05-03 07:27:04,2021-05-03 07:30:00+00:00
P,HOURLY,A,136,2021-05-03 07:41:03,2021-05-03 07:45:00+00:00
P,HOURLY,A,136,2021-05-03 07:57:04,2021-05-03 08:00:00+00:00
P,HOURLY,A,128,2021-05-03 08:13:04,2021-05-03 08:15:00+00:00
P,HOURLY,A,129,2021-05-03 08:27:04,2021-05-03 08:30:00+00:00
P,HOURLY,A,123,2021-05-03 08:41:03,2021-05-03 08:45:00+00:00
P,HOURLY,A,117,2021-05-03 08:57:03,2021-05-03 09:00:00+00:00
P,HOURLY,A,105,2021-05-03 09:11:03,2021-05-03 09:15:00+00:00
P,HOURLY,A,98,2021-05-03 09:27:04,2021-05-03 09:30:00+00:00
P,HOURLY,A,95,2021-05-03 09:41:04,2021-05-03 09:45:00+00:00
P,HOURLY,A,90,2021-05-03 09:57:04,2021-05-03 10:00:00+00:00
P,HOURLY,A,88,2021-05-03 10:13:04,2021-05-03 10:15:00+00:00
P,HOURLY,A,79,2021-05-03 10:27:03,2021-05-03 10:30:00+00:00
P,HOURLY,A,75,2021-05-03 10:41:04,2021-05-03 10:45:00+00:00
P,HOURLY,A,71,2021-05-03 10:57:03,2021-05-03 11:00:00+00:00
P,HOURLY,A,61,2021-05-03 11:11:04,2021-05-03 11:15:00+00:00
P,HOURLY,A,61,2021-05-03 11:27:04,2021-05-03 11:30:00+00:00
P,HOURLY,A,54,2021-05-03 11:41:03,2021-05-03 11:45:00+00:00
P,HOURLY,A,42,2021-05-03 11:57:04,2021-05-03 12:00:00+00:00
P,HOURLY,A,35,2021-05-03 12:11:03,2021-05-03 12:15:00+00:00
P,HOURLY,A,35,2021-05-03 12:27:03,2021-05-03 12:30:00+00:00
P,HOURLY,A,25,2021-05-03 12:43:03,2021-05-03 12:45:00+00:00
P,HOURLY,A,11,2021-05-03 12:57:04,2021-05-03 13:00:00+00:00
P,HOURLY,A,11,2021-05-03 13:13:04,2021-05-03 13:15:00+00:00
P,HOURLY,A,5,2021-05-03 13:27:04,2021-05-03 13:30:00+00:00
P,HOURLY,A,5,2021-05-03 13:43:04,2021-05-03 13:45:00+00:00
P,HOURLY,A,0,2021-05-03 13:57:04,2021-05-03 14:00:00+00:00
P,HOURLY,A,0,2021-05-03 14:13:04,2021-05-03 14:15:00+00:00
P,HOURLY,A,3,2021-05-03 14:27:04,2021-05-03 14:30:00+00:00
P,HOURLY,A,4,2021-05-03 14:43:03,2021-05-03 14:45:00+00:00
P,HOURLY,A,3,2021-05-03 14:57:03,2021-05-03 15:00:00+00:00
P,HOURLY,A,0,2021-05-03 15:11:04,2021-05-03 15:15:00+00:00
P,HOURLY,A,1,2021-05-03 15:27:06,2021-05-03 15:30:00+00:00
P,HOURLY,A,1,2021-05-03 15:41:03,2021-05-03 15:45:00+00:00
P,HOURLY,A,2,2021-05-03 15:57:04,2021-05-03 16:00:00+00:00
P,HOURLY,A,5,2021-05-03 16:13:04,2021-05-03 16:15:00+00:00
P,HOURLY,A,6,2021-05-03 16:27:04,2021-05-03 16:30:00+00:00
P,HOURLY,A,19,2021-05-03 16:57:05,2021-05-03 17:00:00+00:00
P,HOURLY,A,37,2021-05-03 17:13:03,2021-05-03 17:15:00+00:00
P,HOURLY,A,40,2021-05-03 17:27:04,2021-05-03 17:30:00+00:00
P,HOURLY,A,43,2021-05-03 17:43:04,2021-05-03 17:45:00+00:00
P,HOURLY,A,44,2021-05-03 17:57:04,2021-05-03 18:00:00+00:00
P,HOURLY,A,41,2021-05-03 18:13:04,2021-05-03 18:15:00+00:00
P,HOURLY,A,46,2021-05-03 18:27:04,2021-05-03 18:30:00+00:00
P,HOURLY,A,47,2021-05-03 18:41:03,2021-05-03 18:45:00+00:00
P,HOURLY,A,44,2021-05-03 18:57:03,2021-05-03 19:00:00+00:00
P,HOURLY,A,43,2021-05-03 19:13:04,2021-05-03 19:15:00+00:00
P,HOURLY,A,43,2021-05-03 19:27:03,2021-05-03 19:30:00+00:00
P,HOURLY,A,38,2021-05-03 19:41:03,2021-05-03 19:45:00+00:00
P,HOURLY,A,45,2021-05-03 19:57:04,2021-05-03 20:00:00+00:00
P,HOURLY,A,45,2021-05-03 20:13:04,2021-05-03 20:15:00+00:00
P,HOURLY,A,47,2021-05-03 20:27:03,2021-05-03 20:30:00+00:00
P,HOURLY,A,49,2021-05-03 20:43:03,2021-05-03 20:45:00+00:00
P,HOURLY,A,59,2021-05-03 20:57:03,2021-05-03 21:00:00+00:00
P,HOURLY,A,71,2021-05-03 21:13:04,2021-05-03 21:15:00+00:00
P,HOURLY,A,80,2021-05-03 21:27:03,2021-05-03 21:30:00+00:00
P,HOURLY,A,94,2021-05-03 21:41:03,2021-05-03 21:45:00+00:00
P,HOURLY,A,104,2021-05-03 21:57:03,2021-05-03 22:00:00+00:00
P,HOURLY,A,122,2021-05-03 22:13:04,2021-05-03 22:15:00+00:00
P,HOURLY,A,131,2021-05-03 22:27:04,2021-05-03 22:30:00+00:00
P,HOURLY,A,132,2021-05-03 22:41:04,2021-05-03 22:45:00+00:00
P,HOURLY,A,133,2021-05-03 22:57:04,2021-05-03 23:00:00+00:00
P,HOURLY,A,137,2021-05-03 23:42:04,2021-05-03 23:45:00+00:00
P,HOURLY,A,137,2021-05-03 23:56:04,2021-05-04 00:00:00+00:00
P,HOURLY,A,137,2021-05-04 00:57:03,2021-05-04 01:00:00+00:00
P,HOURLY,A,137,2021-05-04 01:13:03,2021-05-04 01:15:00+00:00
P,HOURLY,A,137,2021-05-04 01:26:03,2021-05-04 01:30:00+00:00
P,HOURLY,A,137,2021-05-04 02:13:04,2021-05-04 02:15:00+00:00
P,HOURLY,A,137,2021-05-04 02:27:04,2021-05-04 02:30:00+00:00
P,HOURLY,A,137,2021-05-04 02:43:03,2021-05-04 02:45:00+00:00
P,HOURLY,A,137,2021-05-04 02:57:03,2021-05-04 03:00:00+00:00
P,HOURLY,A,137,2021-05-04 03:13:03,2021-05-04 03:15:00+00:00
P,HOURLY,A,137,2021-05-04 03:27:03,2021-05-04 03:30:00+00:00
P,HOURLY,A,137,2021-05-04 03:43:03,2021-05-04 03:45:00+00:00
P,HOURLY,A,137,2021-05-04 03:57:03,2021-05-04 04:00:00+00:00
P,HOURLY,A,137,2021-05-04 04:13:03,2021-05-04 04:15:00+00:00
P,HOURLY,A,137,2021-05-04 04:27:04,2021-05-04 04:30:00+00:00
P,HOURLY,A,137,2021-05-04 04:43:03,2021-05-04 04:45:00+00:00
P,HOURLY,A,137,2021-05-04 04:57:04,2021-05-04 05:00:00+00:00
P,HOURLY,A,137,2021-05-04 05:13:04,2021-05-04 05:15:00+00:00
P,HOURLY,A,137,2021-05-04 05:27:04,2021-05-04 05:30:00+00:00
P,HOURLY,A,137,2021-05-04 05:43:04,2021-05-04 05:45:00+00:00
P,HOURLY,A,137,2021-05-04 05:57:04,2021-05-04 06:00:00+00:00
P,HOURLY,A,137,2021-05-04 06:11:04,2021-05-04 06:15:00+00:00
P,HOURLY,A,137,2021-05-04 06:27:03,2021-05-04 06:30:00+00:00
P,HOURLY,A,137,2021-05-04 06:41:03,2021-05-04 06:45:00+00:00
P,HOURLY,A,137,2021-05-04 06:57:03,2021-05-04 07:00:00+00:00
P,HOURLY,A,137,2021-05-04 07:13:03,2021-05-04 07:15:00+00:00
P,HOURLY,A,137,2021-05-04 07:27:03,2021-05-04 07:30:00+00:00
P,HOURLY,A,133,2021-05-04 07:43:04,2021-05-04 07:45:00+00:00
P,HOURLY,A,134,2021-05-04 07:57:03,2021-05-04 08:00:00+00:00
P,HOURLY,A,133,2021-05-04 08:11:03,2021-05-04 08:15:00+00:00
P,HOURLY,A,129,2021-05-04 08:27:03,2021-05-04 08:30:00+00:00
P,HOURLY,A,129,2021-05-04 08:41:04,2021-05-04 08:45:00+00:00
P,HOURLY,A,125,2021-05-04 08:57:03,2021-05-04 09:00:00+00:00
P,HOURLY,A,119,2021-05-04 09:13:03,2021-05-04 09:15:00+00:00
P,HOURLY,A,111,2021-05-04 09:27:04,2021-05-04 09:30:00+00:00
P,HOURLY,A,107,2021-05-04 09:41:04,2021-05-04 09:45:00+00:00
P,HOURLY,A,100,2021-05-04 09:57:04,2021-05-04 10:00:00+00:00
P,HOURLY,A,97,2021-05-04 10:13:04,2021-05-04 10:15:00+00:00
P,HOURLY,A,97,2021-05-04 10:27:04,2021-05-04 10:30:00+00:00
P,HOURLY,A,93,2021-05-04 10:41:04,2021-05-04 10:45:00+00:00
P,HOURLY,A,84,2021-05-04 10:57:03,2021-05-04 11:00:00+00:00
P,HOURLY,A,75,2021-05-04 11:13:03,2021-05-04 11:15:00+00:00
P,HOURLY,A,68,2021-05-04 11:27:04,2021-05-04 11:30:00+00:00
P,HOURLY,A,61,2021-05-04 11:41:03,2021-05-04 11:45:00+00:00
P,HOURLY,A,38,2021-05-04 11:57:04,2021-05-04 12:00:00+00:00
P,HOURLY,A,27,2021-05-04 12:13:04,2021-05-04 12:15:00+00:00
P,HOURLY,A,17,2021-05-04 12:27:04,2021-05-04 12:30:00+00:00
P,HOURLY,A,9,2021-05-04 12:43:04,2021-05-04 12:45:00+00:00
P,HOURLY,A,7,2021-05-04 12:57:04,2021-05-04 13:00:00+00:00
P,HOURLY,A,0,2021-05-04 13:11:04,2021-05-04 13:15:00+00:00
P,HOURLY,A,0,2021-05-04 13:27:08,2021-05-04 13:30:00+00:00
P,HOURLY,A,0,2021-05-04 13:41:04,2021-05-04 13:45:00+00:00
P,HOURLY,A,1,2021-05-04 13:57:04,2021-05-04 14:00:00+00:00
P,HOURLY,A,0,2021-05-04 14:11:04,2021-05-04 14:15:00+00:00
P,HOURLY,A,3,2021-05-04 14:27:03,2021-05-04 14:30:00+00:00
P,HOURLY,A,5,2021-05-04 14:41:03,2021-05-04 14:45:00+00:00
P,HOURLY,A,4,2021-05-04 14:57:04,2021-05-04 15:00:00+00:00
P,HOURLY,A,0,2021-05-04 15:13:03,2021-05-04 15:15:00+00:00
P,HOURLY,A,17,2021-05-04 15:27:04,2021-05-04 15:30:00+00:00
P,HOURLY,A,5,2021-05-04 15:43:04,2021-05-04 15:45:00+00:00
P,HOURLY,A,12,2021-05-04 15:57:03,2021-05-04 16:00:00+00:00
P,HOURLY,A,3,2021-05-04 16:13:03,2021-05-04 16:15:00+00:00
P,HOURLY,A,0,2021-05-04 16:27:03,2021-05-04 16:30:00+00:00
P,HOURLY,A,6,2021-05-04 16:43:05,2021-05-04 16:45:00+00:00
P,HOURLY,A,9,2021-05-04 16:57:04,2021-05-04 17:00:00+00:00
P,HOURLY,A,15,2021-05-04 17:13:04,2021-05-04 17:15:00+00:00
P,HOURLY,A,16,2021-05-04 17:27:04,2021-05-04 17:30:00+00:00
P,HOURLY,A,30,2021-05-04 17:43:03,2021-05-04 17:45:00+00:00
P,HOURLY,A,41,2021-05-04 17:57:04,2021-05-04 18:00:00+00:00
P,HOURLY,A,43,2021-05-04 18:13:04,2021-05-04 18:15:00+00:00
P,HOURLY,A,37,2021-05-04 18:27:04,2021-05-04 18:30:00+00:00
P,HOURLY,A,46,2021-05-04 18:43:04,2021-05-04 18:45:00+00:00
P,HOURLY,A,42,2021-05-04 18:57:04,2021-05-04 19:00:00+00:00
P,HOURLY,A,42,2021-05-04 19:27:04,2021-05-04 19:30:00+00:00
P,HOURLY,A,45,2021-05-04 19:41:03,2021-05-04 19:45:00+00:00
P,HOURLY,A,49,2021-05-04 19:57:04,2021-05-04 20:00:00+00:00
P,HOURLY,A,53,2021-05-04 20:11:04,2021-05-04 20:15:00+00:00
P,HOURLY,A,58,2021-05-04 20:27:03,2021-05-04 20:30:00+00:00
P,HOURLY,A,58,2021-05-04 20:41:04,2021-05-04 20:45:00+00:00
P,HOURLY,A,72,2021-05-04 20:57:04,2021-05-04 21:00:00+00:00
P,HOURLY,A,80,2021-05-04 21:11:03,2021-05-04 21:15:00+00:00
P,HOURLY,A,88,2021-05-04 21:27:03,2021-05-04 21:30:00+00:00
P,HOURLY,A,97,2021-05-04 21:41:04,2021-05-04 21:45:00+00:00
P,HOURLY,A,109,2021-05-04 21:57:04,2021-05-04 22:00:00+00:00
P,HOURLY,A,116,2021-05-04 22:11:03,2021-05-04 22:15:00+00:00
P,HOURLY,A,126,2021-05-04 22:27:03,2021-05-04 22:30:00+00:00
P,HOURLY,A,129,2021-05-04 22:43:04,2021-05-04 22:45:00+00:00
P,HOURLY,A,130,2021-05-04 22:57:04,2021-05-04 23:00:00+00:00
P,HOURLY,A,129,2021-05-04 23:13:04,2021-05-04 23:15:00+00:00
P,HOURLY,A,130,2021-05-04 23:27:04,2021-05-04 23:30:00+00:00
P,HOURLY,A,133,2021-05-04 23:43:03,2021-05-04 23:45:00+00:00
P,HOURLY,A,133,2021-05-04 23:57:03,2021-05-05 00:00:00+00:00
P,HOURLY,A,134,2021-05-05 00:13:04,2021-05-05 00:15:00+00:00
P,HOURLY,A,134,2021-05-05 00:27:03,2021-05-05 00:30:00+00:00
P,HOURLY,A,134,2021-05-05 00:41:04,2021-05-05 00:45:00+00:00
P,HOURLY,A,134,2021-05-05 00:57:03,2021-05-05 01:00:00+00:00
P,HOURLY,A,134,2021-05-05 01:13:03,2021-05-05 01:15:00+00:00
P,HOURLY,A,134,2021-05-05 01:27:04,2021-05-05 01:30:00+00:00
P,HOURLY,A,134,2021-05-05 01:43:03,2021-05-05 01:45:00+00:00
P,HOURLY,A,134,2021-05-05 01:57:03,2021-05-05 02:00:00+00:00
P,HOURLY,A,134,2021-05-05 02:13:04,2021-05-05 02:15:00+00:00
P,HOURLY,A,134,2021-05-05 02:27:04,2021-05-05 02:30:00+00:00
P,HOURLY,A,134,2021-05-05 02:43:04,2021-05-05 02:45:00+00:00
P,HOURLY,A,134,2021-05-05 02:57:03,2021-05-05 03:00:00+00:00
P,HOURLY,A,134,2021-05-05 03:13:03,2021-05-05 03:15:00+00:00
P,HOURLY,A,134,2021-05-05 03:27:03,2021-05-05 03:30:00+00:00
P,HOURLY,A,136,2021-05-05 03:43:04,2021-05-05 03:45:00+00:00
P,HOURLY,A,136,2021-05-05 03:57:03,2021-05-05 04:00:00+00:00
P,HOURLY,A,136,2021-05-05 04:13:03,2021-05-05 04:15:00+00:00
P,HOURLY,A,136,2021-05-05 04:27:04,2021-05-05 04:30:00+00:00
P,HOURLY,A,136,2021-05-05 04:43:03,2021-05-05 04:45:00+00:00
P,HOURLY,A,136,2021-05-05 04:57:04,2021-05-05 05:00:00+00:00
P,HOURLY,A,136,2021-05-05 05:13:03,2021-05-05 05:15:00+00:00
P,HOURLY,A,136,2021-05-05 05:27:03,2021-05-05 05:30:00+00:00
P,HOURLY,A,136,2021-05-05 05:43:03,2021-05-05 05:45:00+00:00
P,HOURLY,A,136,2021-05-05 05:57:03,2021-05-05 06:00:00+00:00
P,HOURLY,A,136,2021-05-05 06:13:03,2021-05-05 06:15:00+00:00
P,HOURLY,A,136,2021-05-05 06:27:04,2021-05-05 06:30:00+00:00
P,HOURLY,A,136,2021-05-05 06:43:49,2021-05-05 06:45:00+00:00
P,HOURLY,A,136,2021-05-05 06:57:03,2021-05-05 07:00:00+00:00
P,HOURLY,A,136,2021-05-05 07:13:03,2021-05-05 07:15:00+00:00
P,HOURLY,A,136,2021-05-05 07:27:03,2021-05-05 07:30:00+00:00
P,HOURLY,A,134,2021-05-05 07:41:05,2021-05-05 07:45:00+00:00
P,HOURLY,A,134,2021-05-05 07:57:03,2021-05-05 08:00:00+00:00
